"";"Customer_ID";"EstimatedChurnProbability"
"6459";1012907;0
"10075";1020200;0
"13266";1026607;0
"14570";1029172;0
"2879";1005648;0
"13611";1027287;1
"22422";1044899;0
"21440";1042977;1
"15374";1030746;0
"24777";1049610;0
"5599";1011168;1
"11308";1022641;1
"7364";1014805;1
"9342";1018780;0
"10998";1022040;0
"8516";1017085;0
"8701";1017481;1
"22915";1045898;0
"16304";1032610;1
"24178";1048381;1
"19661";1039336;0
"10751";1021537;1
"15782";1031557;0
"10035";1020132;1
"9682";1019468;1
"24084";1048221;0
"4802";1009474;0
"5496";1010963;1
"9634";1019362;1
"496";1000921;0
"5419";1010798;1
"4654";1009179;1
"5338";1010592;0
"13053";1026167;1
"3657";1007209;1
"20401";1040883;1
"9590";1019273;1
"9298";1018698;0
"15724";1031449;1
"7398";1014868;1
"3249";1006411;0
"22877";1045813;1
"624";1001172;0
"5495";1010959;1
"18118";1036204;1
"11495";1023021;1
"19577";1039173;1
"10089";1020225;1
"24025";1048116;1
"9878";1019818;0
"12666";1025385;1
"22674";1045413;0
"5319";1010552;1
"22150";1044379;1
"13306";1026699;1
"756";1001455;1
"6040";1012076;1
"24571";1049168;1
"22914";1045897;0
"18746";1037466;0
"3066";1006047;1
"1655";1003262;1
"13519";1027121;1
"3619";1007136;1
"17043";1034107;0
"10752";1021538;1
"7443";1014972;1
"21512";1043110;0
"6979";1013998;0
"1419";1002791;1
"13631";1027329;0
"4363";1008615;1
"24876";1049820;1
"3700";1007308;1
"10527";1021125;0
"4374";1008636;0
"799";1001524;0
"12553";1025153;1
"9202";1018516;1
"6457";1012905;0
"15122";1030261;0
"17999";1035970;0
"639";1001198;1
"8078";1016188;0
"2752";1005411;1
"23477";1047054;0
"1297";1002567;0
"7975";1016001;1
"4522";1008931;0
"13799";1027687;1
"12166";1024411;1
"18251";1036460;1
"14740";1029536;0
"25137";1050326;0
"6818";1013665;1
"1612";1003165;0
"3177";1006265;1
"1741";1003426;0
"20045";1040126;0
"1828";1003586;1
"343";1000625;1
"24922";1049907;1
"18562";1037096;0
"13942";1027947;1
"563";1001045;1
"9999";1020061;1
"14948";1029929;1
"15335";1030664;1
"2977";1005858;1
"21355";1042815;1
"2612";1005126;1
"1312";1002597;0
"23384";1046861;0
"12389";1024842;0
"23352";1046805;0
"21953";1043992;1
"21610";1043289;1
"12677";1025406;0
"6338";1012650;1
"11893";1023850;0
"24465";1048938;0
"4349";1008582;0
"15850";1031680;1
"2079";1004097;0
"15539";1031063;0
"15074";1030175;0
"23486";1047067;0
"5446";1010855;1
"1142";1002246;1
"72";1000123;1
"11464";1022941;1
"10380";1020809;1
"22362";1044796;1
"12907";1025847;1
"20302";1040677;1
"18694";1037369;0
"7082";1014236;0
"14041";1028155;1
"16978";1033971;1
"5439";1010827;0
"16448";1032910;0
"3902";1007697;0
"1178";1002321;1
"8173";1016367;1
"2555";1005037;1
"18096";1036154;0
"20675";1041444;1
"23136";1046367;1
"13558";1027188;0
"3457";1006830;1
"18636";1037243;0
"4819";1009514;1
"19317";1038704;0
"16292";1032590;0
"22855";1045774;0
"3846";1007595;1
"14728";1029502;1
"1794";1003529;0
"5153";1010201;0
"20101";1040257;0
"16582";1033146;1
"11351";1022722;1
"14892";1029822;0
"9489";1019057;1
"19808";1039655;1
"780";1001497;0
"4645";1009166;1
"11931";1023938;0
"22138";1044356;1
"5405";1010750;1
"14838";1029720;0
"17532";1035044;0
"22311";1044689;0
"17033";1034090;0
"24484";1048980;0
"9641";1019377;1
"13260";1026596;1
"12356";1024767;0
"320";1000583;1
"12175";1024433;1
"1755";1003457;0
"5415";1010786;1
"14768";1029597;0
"14235";1028525;1
"24622";1049259;1
"8072";1016172;1
"3906";1007704;0
"2162";1004258;1
"20542";1041177;1
"2038";1004006;0
"10438";1020932;0
"20526";1041136;0
"22953";1045990;1
"12804";1025634;1
"21911";1043886;0
"14273";1028608;0
"289";1000535;0
"716";1001370;1
"10546";1021157;1
"2257";1004440;0
"20756";1041598;0
"21854";1043777;1
"23790";1047690;1
"2592";1005095;0
"575";1001068;1
"7681";1015448;1
"15524";1031037;1
"21932";1043936;1
"7858";1015779;1
"4816";1009508;0
"915";1001770;0
"3306";1006524;1
"17611";1035221;1
"7663";1015417;0
"11801";1023656;1
"5213";1010335;1
"7139";1014339;1
"12542";1025132;0
"21489";1043068;1
"20538";1041169;0
"12970";1025965;1
"14929";1029896;0
"12330";1024713;1
"23223";1046550;1
"7592";1015276;1
"7427";1014927;1
"21003";1042099;1
"4512";1008915;1
"4972";1009825;1
"3604";1007110;1
"4678";1009227;1
"6030";1012053;0
"7244";1014562;1
"23009";1046117;0
"8841";1017745;0
"7967";1015982;0
"167";1000310;0
"19456";1038951;1
"19397";1038857;0
"13180";1026408;0
"22090";1044256;1
"5513";1011000;1
"19586";1039186;1
"18598";1037171;1
"4730";1009327;0
"4623";1009131;1
"12140";1024362;1
"22630";1045332;1
"10131";1020305;0
"24344";1048693;1
"23931";1047942;0
"4779";1009416;1
"14618";1029263;1
"13639";1027350;0
"4681";1009231;1
"4668";1009210;1
"1645";1003235;0
"5400";1010730;1
"20418";1040915;1
"4739";1009349;0
"6335";1012636;1
"22364";1044805;1
"1200";1002363;1
"18414";1036799;1
"13885";1027842;1
"13892";1027854;0
"19293";1038645;1
"19846";1039739;1
"17246";1034484;1
"14466";1028966;1
"20043";1040123;1
"13272";1026624;1
"13156";1026365;1
"20897";1041889;1
"13176";1026404;0
"902";1001744;0
"8056";1016144;1
"13932";1027934;0
"11004";1022054;1
"14592";1029214;0
"21248";1042597;1
"21723";1043513;1
"5992";1011974;1
"16785";1033595;0
"10764";1021564;1
"6717";1013452;1
"12599";1025244;1
"3541";1006990;0
"20667";1041429;0
"17207";1034410;0
"21471";1043039;1
"6192";1012368;0
"12802";1025632;0
"11707";1023461;0
"17794";1035556;0
"22207";1044488;0
"12465";1024991;0
"19007";1038035;0
"15863";1031704;1
"15158";1030329;0
"2023";1003973;1
"15853";1031685;0
"5278";1010486;0
"8677";1017433;1
"5931";1011857;0
"18023";1036015;1
"23173";1046445;1
"9239";1018584;0
"10062";1020183;0
"1506";1002975;1
"1081";1002130;1
"13483";1027053;0
"18559";1037092;1
"14248";1028557;1
"12816";1025656;0
"5132";1010149;0
"5785";1011546;1
"4883";1009657;0
"1780";1003505;0
"12274";1024613;0
"11847";1023765;1
"24446";1048904;1
"11035";1022126;0
"5786";1011548;0
"14115";1028306;0
"16346";1032694;1
"24139";1048314;1
"22937";1045944;0
"24696";1049451;0
"20718";1041527;0
"14460";1028957;1
"17330";1034650;0
"7748";1015567;1
"24308";1048612;1
"22387";1044837;1
"15162";1030336;0
"7027";1014119;1
"1740";1003425;1
"15631";1031261;1
"3958";1007793;1
"18609";1037190;0
"11668";1023395;1
"6808";1013648;0
"683";1001300;0
"202";1000384;1
"8752";1017572;1
"264";1000493;1
"22533";1045127;0
"8552";1017165;1
"5498";1010974;1
"5708";1011387;1
"14575";1029182;0
"9862";1019792;1
"16251";1032515;1
"10459";1020979;1
"5466";1010888;0
"17693";1035377;0
"16818";1033655;1
"14793";1029638;0
"6194";1012371;0
"5218";1010346;1
"19641";1039299;1
"12740";1025531;0
"16152";1032286;0
"12058";1024183;0
"4544";1008983;0
"2999";1005905;1
"10378";1020806;0
"17130";1034278;1
"11130";1022300;1
"12670";1025392;0
"23620";1047326;1
"225";1000428;0
"9464";1019015;0
"5129";1010145;0
"53";1000083;0
"6714";1013447;1
"19901";1039856;0
"4783";1009424;1
"18757";1037496;0
"24755";1049562;0
"16312";1032623;0
"1271";1002513;0
"7685";1015452;0
"11616";1023278;1
"5945";1011893;0
"7488";1015070;1
"2603";1005110;1
"18525";1037026;1
"5581";1011125;1
"18102";1036172;1
"23412";1046918;1
"6545";1013108;0
"4120";1008114;0
"22761";1045602;0
"6349";1012678;0
"19213";1038483;1
"2756";1005421;1
"19950";1039939;1
"16758";1033524;0
"7322";1014722;1
"21836";1043721;1
"9110";1018311;1
"24164";1048358;1
"6044";1012083;0
"10672";1021389;1
"7998";1016044;1
"14659";1029343;0
"5899";1011792;1
"361";1000658;0
"20149";1040347;1
"16143";1032270;0
"10719";1021468;1
"9695";1019494;0
"19851";1039756;0
"24905";1049877;1
"17281";1034555;0
"8828";1017720;0
"12875";1025782;1
"23775";1047650;1
"19074";1038187;1
"18649";1037268;0
"4327";1008534;0
"3367";1006657;1
"22872";1045807;0
"23557";1047199;1
"427";1000786;1
"12015";1024115;0
"21630";1043334;0
"9675";1019456;0
"10108";1020260;0
"24246";1048495;1
"12147";1024374;1
"15321";1030641;1
"2451";1004811;0
"1588";1003118;0
"11328";1022676;0
"14175";1028418;1
"22206";1044486;1
"22991";1046074;0
"16744";1033493;1
"23960";1047982;1
"15909";1031791;0
"3147";1006214;1
"4826";1009532;0
"21866";1043795;1
"15841";1031663;0
"22009";1044098;0
"24891";1049849;1
"14274";1028609;0
"9974";1020010;0
"22531";1045123;0
"21986";1044054;0
"5256";1010437;0
"8598";1017254;1
"18022";1036014;0
"12138";1024355;1
"15559";1031115;0
"16521";1033043;0
"25020";1050096;1
"24621";1049257;1
"11780";1023615;1
"11065";1022190;1
"15112";1030241;1
"19646";1039307;0
"24684";1049426;1
"18471";1036919;0
"12105";1024294;1
"10110";1020263;0
"14021";1028124;0
"8994";1018058;1
"9881";1019821;0
"7396";1014865;1
"20849";1041792;0
"16289";1032583;1
"17621";1035244;1
"3859";1007622;1
"5047";1009975;1
"24969";1049999;1
"17009";1034026;1
"12742";1025533;0
"24593";1049212;1
"11925";1023921;0
"4647";1009169;1
"5188";1010278;0
"8039";1016116;0
"14638";1029307;0
"18010";1035994;1
"11812";1023682;1
"16295";1032594;0
"12547";1025139;0
"19255";1038572;0
"1455";1002871;1
"24868";1049805;0
"18451";1036877;0
"10255";1020533;0
"17716";1035421;0
"12283";1024630;1
"5506";1010985;1
"12777";1025587;0
"23759";1047620;1
"8995";1018067;0
"19959";1039959;0
"7283";1014650;1
"15284";1030570;0
"7325";1014727;0
"14159";1028386;0
"6792";1013619;0
"24558";1049130;1
"20297";1040668;1
"11063";1022188;0
"24643";1049325;1
"20692";1041477;1
"21830";1043705;0
"21702";1043475;1
"17224";1034436;1
"16482";1032975;0
"19253";1038569;0
"15532";1031054;0
"13308";1026713;0
"11050";1022160;1
"22629";1045326;1
"24727";1049518;0
"4899";1009687;1
"13017";1026089;0
"2640";1005178;1
"3912";1007713;0
"18698";1037377;0
"10687";1021416;0
"17933";1035849;1
"3800";1007510;1
"9313";1018731;0
"18492";1036959;0
"5030";1009940;0
"6460";1012908;0
"5918";1011830;0
"17523";1035029;0
"10993";1022029;1
"13139";1026336;0
"11758";1023567;0
"3281";1006486;1
"6775";1013585;1
"20878";1041861;1
"12753";1025544;1
"7105";1014278;1
"17878";1035743;1
"23040";1046177;1
"11420";1022851;0
"6862";1013762;0
"11890";1023846;0
"250";1000467;0
"13911";1027887;0
"19283";1038622;1
"7593";1015277;1
"6526";1013070;1
"6154";1012300;0
"12600";1025246;0
"11738";1023525;1
"6507";1013039;1
"17403";1034781;0
"23795";1047698;1
"9230";1018569;1
"3699";1007307;1
"24573";1049171;0
"22595";1045262;0
"1057";1002098;0
"753";1001451;1
"1847";1003620;0
"24860";1049789;1
"24311";1048619;0
"21555";1043194;0
"25148";1050359;1
"15178";1030364;1
"24952";1049964;0
"7118";1014302;1
"10091";1020228;1
"736";1001416;0
"16084";1032142;1
"14628";1029290;0
"19676";1039359;0
"14420";1028888;1
"15266";1030529;0
"16205";1032410;0
"6883";1013805;1
"2020";1003966;1
"17120";1034259;1
"22745";1045565;1
"23659";1047412;0
"15675";1031364;1
"19788";1039619;1
"17657";1035309;1
"14485";1029000;0
"16144";1032271;1
"18672";1037319;0
"6042";1012078;0
"17076";1034164;1
"15515";1031011;1
"13804";1027700;0
"12020";1024122;0
"6082";1012152;0
"9467";1019018;1
"15471";1030933;0
"13578";1027223;1
"22632";1045334;0
"24618";1049254;0
"1504";1002970;1
"4401";1008695;0
"7444";1014973;0
"5339";1010597;0
"14806";1029661;0
"19680";1039371;1
"2845";1005579;0
"266";1000496;0
"4984";1009853;0
"317";1000580;0
"20330";1040733;1
"9898";1019859;1
"11770";1023595;1
"13211";1026481;1
"23456";1047013;1
"13090";1026238;0
"12992";1026036;1
"15103";1030227;0
"17770";1035514;1
"24384";1048773;1
"22047";1044172;0
"22717";1045502;1
"20095";1040234;1
"21005";1042103;1
"13585";1027233;0
"3482";1006878;0
"14161";1028392;0
"21018";1042130;0
"22108";1044284;1
"10297";1020632;1
"2957";1005810;0
"6537";1013094;0
"3395";1006706;0
"4821";1009521;0
"11491";1023013;0
"24334";1048675;1
"21631";1043335;0
"14827";1029695;1
"22656";1045375;1
"9273";1018656;0
"12995";1026043;0
"3600";1007105;0
"9882";1019824;1
"17228";1034447;0
"4584";1009057;0
"18242";1036444;0
"24155";1048342;1
"695";1001328;0
"23806";1047718;0
"4321";1008526;0
"21502";1043091;0
"24715";1049498;0
"24681";1049423;1
"4316";1008504;1
"18872";1037747;1
"17070";1034155;0
"13265";1026606;1
"22615";1045305;0
"15738";1031478;1
"13274";1026627;1
"24275";1048549;1
"9171";1018454;0
"19246";1038559;1
"2042";1004012;1
"21931";1043935;0
"16915";1033861;1
"16432";1032877;1
"3500";1006915;1
"19785";1039613;0
"17202";1034403;0
"13692";1027440;0
"3379";1006678;1
"16699";1033393;1
"9671";1019449;1
"15522";1031032;0
"3991";1007863;1
"17922";1035825;1
"2273";1004473;0
"24968";1049998;1
"5615";1011197;0
"13434";1026953;0
"100";1000178;1
"19701";1039413;0
"22898";1045863;0
"6946";1013938;0
"6357";1012693;1
"4593";1009078;1
"9447";1018981;1
"24431";1048872;1
"5191";1010286;1
"16926";1033878;0
"16439";1032895;1
"24443";1048899;0
"5271";1010471;0
"16707";1033410;0
"10122";1020288;0
"17592";1035179;0
"24914";1049890;0
"13734";1027547;1
"5161";1010215;1
"15568";1031127;0
"5420";1010799;1
"14859";1029768;1
"5866";1011726;1
"19721";1039463;0
"6346";1012669;0
"12327";1024707;0
"16639";1033269;0
"20264";1040596;0
"3079";1006066;0
"21377";1042851;0
"22785";1045649;0
"21968";1044020;1
"17114";1034249;0
"19495";1039014;1
"18014";1036000;1
"9485";1019053;1
"19989";1040014;0
"13249";1026559;1
"23964";1047993;1
"22003";1044081;1
"10330";1020702;1
"20163";1040375;0
"8206";1016435;0
"5043";1009963;0
"21749";1043561;1
"22061";1044202;1
"4748";1009367;1
"18497";1036968;0
"4636";1009155;1
"12417";1024902;1
"15704";1031408;0
"24215";1048442;0
"15232";1030461;1
"2570";1005061;0
"3941";1007759;1
"12680";1025412;0
"7613";1015317;1
"22684";1045428;1
"8920";1017912;1
"3122";1006163;1
"20669";1041434;0
"8216";1016450;1
"4863";1009612;0
"22942";1045959;0
"9810";1019685;1
"7639";1015369;1
"9335";1018767;0
"15435";1030859;0
"12439";1024945;1
"2035";1004001;0
"8674";1017421;1
"22294";1044646;1
"7871";1015798;0
"8875";1017812;1
"6688";1013401;1
"21176";1042457;0
"18702";1037386;1
"11219";1022461;0
"1479";1002914;1
"24386";1048777;0
"6648";1013325;0
"24352";1048703;0
"2155";1004239;1
"12871";1025773;0
"14962";1029959;1
"9919";1019901;0
"12062";1024198;0
"21808";1043667;0
"15740";1031482;1
"17720";1035431;0
"2151";1004232;0
"7854";1015771;1
"20120";1040290;0
"9854";1019770;0
"16055";1032066;0
"11406";1022822;0
"2854";1005600;0
"14368";1028778;0
"12799";1025623;1
"22143";1044361;0
"11348";1022716;1
"11716";1023483;0
"24793";1049643;0
"19143";1038350;1
"15543";1031074;1
"17420";1034815;1
"16100";1032177;0
"19852";1039757;1
"1608";1003154;0
"15271";1030543;0
"14991";1030012;1
"16232";1032459;0
"8760";1017585;1
"14337";1028707;0
"18147";1036255;0
"14576";1029186;1
"18019";1036008;1
"4165";1008200;0
"20815";1041726;1
"7395";1014863;1
"1563";1003073;1
"6053";1012092;1
"24957";1049976;0
"21429";1042956;1
"16165";1032312;0
"27";1000044;1
"21917";1043905;0
"386";1000701;0
"13311";1026717;1
"490";1000912;1
"4329";1008537;0
"5098";1010086;0
"6263";1012495;0
"25115";1050282;0
"23329";1046758;0
"22371";1044812;0
"10577";1021217;0
"10342";1020724;1
"11769";1023588;1
"16390";1032797;0
"19060";1038158;0
"5286";1010502;1
"19079";1038197;0
"24345";1048695;0
"17123";1034263;1
"16215";1032426;1
"3830";1007565;1
"15006";1030036;1
"3730";1007361;0
"7822";1015695;0
"18388";1036749;0
"13338";1026768;1
"4110";1008092;1
"12843";1025702;1
"14582";1029196;1
"9090";1018272;1
"2081";1004103;1
"15955";1031876;1
"2328";1004589;0
"11185";1022401;0
"20457";1040999;0
"10834";1021709;1
"2809";1005512;0
"18166";1036289;0
"7246";1014571;1
"16402";1032821;1
"2015";1003957;0
"18033";1036033;1
"7390";1014850;0
"19349";1038763;1
"17345";1034674;1
"20906";1041910;0
"9669";1019445;0
"14504";1029040;1
"12653";1025345;1
"24255";1048516;0
"22289";1044639;0
"18171";1036304;1
"17910";1035801;1
"11962";1024004;0
"19174";1038410;1
"11202";1022426;1
"2084";1004107;1
"24270";1048543;0
"19067";1038172;1
"10796";1021636;0
"11096";1022247;1
"23008";1046116;0
"15995";1031951;0
"14952";1029935;0
"10454";1020960;1
"6722";1013472;1
"18918";1037838;0
"21469";1043033;0
"15833";1031649;1
"10480";1021026;0
"13125";1026298;1
"25100";1050258;0
"16389";1032796;0
"18612";1037193;0
"17549";1035078;1
"10404";1020861;1
"705";1001349;0
"16480";1032973;0
"16063";1032090;1
"22455";1044960;0
"7638";1015368;1
"11504";1023036;1
"4991";1009866;1
"22398";1044853;1
"24340";1048685;0
"19644";1039305;0
"3405";1006730;0
"16359";1032721;1
"1163";1002291;0
"5302";1010528;1
"20643";1041377;1
"19042";1038118;0
"13485";1027055;1
"16597";1033173;1
"5573";1011114;0
"6959";1013962;0
"2077";1004091;1
"11489";1023009;0
"17898";1035779;0
"24327";1048661;0
"8318";1016631;1
"5093";1010080;0
"4796";1009463;1
"166";1000309;1
"22165";1044407;0
"13536";1027153;0
"2497";1004917;1
"12189";1024467;1
"21636";1043343;1
"9953";1019972;0
"3964";1007807;1
"16187";1032368;1
"6631";1013291;0
"4523";1008938;0
"13700";1027461;0
"12372";1024801;1
"12793";1025616;1
"14186";1028437;0
"23247";1046589;0
"4955";1009786;1
"5728";1011432;0
"19629";1039272;0
"17732";1035451;1
"15858";1031693;1
"11662";1023387;1
"14166";1028399;1
"24971";1050004;1
"24633";1049290;0
"8456";1016933;0
"855";1001628;0
"18443";1036852;0
"13470";1027024;0
"1904";1003750;0
"14985";1029998;0
"8573";1017210;1
"1702";1003349;0
"3310";1006529;1
"23036";1046164;1
"9946";1019955;1
"19512";1039049;1
"21034";1042166;0
"3740";1007384;0
"12080";1024236;0
"16151";1032285;1
"17867";1035723;0
"9537";1019162;0
"19762";1039559;0
"12383";1024827;0
"5186";1010273;1
"8666";1017403;0
"2432";1004772;0
"4809";1009492;1
"18311";1036593;1
"9315";1018733;1
"15721";1031445;1
"23427";1046951;0
"1145";1002254;1
"16571";1033127;1
"14398";1028845;0
"14309";1028667;0
"13034";1026130;0
"14735";1029524;1
"11966";1024017;0
"5676";1011336;1
"25013";1050081;0
"18928";1037865;1
"20153";1040353;1
"18604";1037184;0
"14116";1028307;1
"6397";1012774;1
"25077";1050216;0
"6618";1013267;0
"2840";1005573;1
"8187";1016393;0
"17687";1035363;0
"13959";1027983;1
"5323";1010556;1
"6387";1012755;1
"23206";1046518;1
"11210";1022445;0
"24062";1048182;1
"1808";1003557;1
"540";1001004;1
"12751";1025542;1
"1721";1003385;1
"23875";1047831;0
"19361";1038788;1
"14174";1028417;1
"4047";1007968;0
"3561";1007029;1
"5938";1011871;1
"6671";1013373;0
"11230";1022487;1
"14854";1029758;0
"23909";1047892;1
"12543";1025134;0
"19938";1039920;1
"9762";1019613;0
"6141";1012270;1
"16588";1033159;1
"25164";1050397;1
"247";1000464;0
"13438";1026958;0
"15666";1031352;1
"17848";1035679;0
"11289";1022598;0
"22850";1045766;0
"1687";1003320;1
"21697";1043464;0
"9722";1019548;1
"16196";1032384;1
"2016";1003958;0
"12406";1024878;1
"7311";1014700;1
"3747";1007402;1
"15386";1030765;1
"14068";1028200;1
"10756";1021549;1
"7363";1014803;1
"1344";1002654;1
"12081";1024238;0
"23776";1047654;0
"23622";1047330;1
"22624";1045320;0
"23662";1047418;0
"17221";1034429;0
"24848";1049753;1
"10638";1021321;1
"9229";1018567;0
"4943";1009770;0
"17873";1035733;1
"19359";1038782;0
"10249";1020523;0
"6992";1014033;1
"6210";1012394;1
"22263";1044599;0
"13603";1027273;1
"22511";1045079;1
"22586";1045247;1
"10616";1021281;0
"23610";1047302;0
"10817";1021673;1
"7868";1015795;1
"4901";1009689;0
"6824";1013676;0
"20889";1041879;0
"4249";1008379;1
"22805";1045686;0
"6260";1012490;1
"2663";1005219;0
"39";1000062;0
"5169";1010241;0
"4260";1008398;1
"3571";1007046;0
"14795";1029642;0
"1074";1002119;1
"12438";1024944;1
"19881";1039829;0
"25026";1050103;0
"18467";1036911;1
"8465";1016950;1
"22348";1044768;1
"3881";1007658;1
"11070";1022198;0
"17203";1034404;1
"21070";1042232;1
"15562";1031119;1
"23229";1046558;0
"15660";1031334;1
"5345";1010609;0
"23652";1047396;0
"12555";1025156;0
"9920";1019902;0
"24724";1049512;0
"13273";1026626;1
"12206";1024498;0
"2444";1004796;0
"14568";1029170;0
"10391";1020832;0
"10580";1021222;0
"5792";1011562;0
"23923";1047923;1
"22251";1044578;0
"10182";1020400;1
"15720";1031444;0
"8231";1016476;1
"11892";1023849;1
"25059";1050176;1
"24181";1048385;1
"10615";1021280;1
"22797";1045674;1
"15579";1031147;1
"14631";1029293;1
"17261";1034515;1
"19708";1039433;1
"15481";1030949;0
"12879";1025794;1
"10203";1020436;1
"19725";1039472;1
"7432";1014939;0
"23701";1047489;1
"16088";1032148;0
"19116";1038276;0
"1117";1002202;1
"14087";1028232;1
"10176";1020383;1
"14784";1029620;1
"21567";1043214;0
"21076";1042242;0
"9626";1019351;1
"18963";1037933;0
"21354";1042814;1
"9820";1019703;1
"23210";1046523;1
"12610";1025270;0
"1936";1003805;0
"14826";1029694;1
"18382";1036737;1
"11228";1022482;1
"9418";1018930;1
"532";1000986;0
"4397";1008688;1
"531";1000985;0
"24112";1048263;1
"19558";1039140;1
"20972";1042021;0
"3857";1007616;0
"9345";1018788;1
"11829";1023720;0
"18797";1037575;0
"8596";1017250;0
"22498";1045052;1
"24723";1049511;0
"9204";1018518;0
"14650";1029325;0
"6431";1012842;0
"621";1001161;1
"19848";1039743;1
"728";1001400;1
"894";1001726;0
"146";1000275;1
"10038";1020136;1
"5881";1011757;0
"15068";1030163;0
"11054";1022167;1
"20432";1040946;0
